transaction_id,settlement_date,usd_amount_received,fx_rate_applied,fees_deducted
TXN-2024-007744,2024-10-23,39.9237,15378.1835,1.5352
TXN-2024-022421,2024-10-15,134.1083,15396.3678,4.3143
TXN-2024-017285,2024-10-03,178.227,5.0428,5.4428
TXN-2024-008149,2024-12-16,240.6721,4.937,7.2416
TXN-2024-004086,2024-11-11,292.8849,4003.6808,9.8888
TXN-2024-006951,2024-11-12,97.6977,129.5124,2.864
TXN-2024-000834,2024-10-18,170.8272,4.926,4.7392
TXN-2024-021376,2024-12-05,341.4243,3962.8578,11.1808
TXN-2024-018303,2024-10-26,185.1054,17.678,6.3258
TXN-2024-002527,2024-11-24,20.4186,15368.6032,0.8816
TXN-2024-019663,2024-10-25,109.8913,131.5922,3.4742
TXN-2024-024578,2024-11-21,23.4354,15595.4325,0.9837
TXN-2024-008330,2024-12-07,41.8262,17.646,1.5893
TXN-2024-000578,2024-12-08,122.3347,3960.8832,3.8327
TXN-2024-014515,2025-01-01,253.0506,4.9688,8.5719
TXN-2024-002349,2024-10-18,238.4554,17.713,6.4732
TXN-2024-020960,2024-12-15,67.7912,15369.3377,2.3336
TXN-2024-021011,2024-10-22,237.3716,4.9547,6.4454
TXN-2024-001386,2024-10-31,127.8702,15724.6176,4.3488
TXN-2024-019989,2024-10-04,4.0041,129.4173,0.424
TXN-2024-023224,2024-12-11,151.7652,4001.4703,5.1132
TXN-2024-003737,2024-10-14,15.8639,5.0218,0.7656
TXN-2024-003226,2024-10-29,190.5682,17.3987,6.3546
TXN-2024-019232,2024-11-24,144.6314,15594.5182,4.6285
TXN-2024-007986,2024-10-14,24.961,3988.2814,0.999
TXN-2024-024343,2024-12-08,228.0146,4.9843,6.877
TXN-2024-009591,2024-12-12,257.7938,4058.8696,8.5053
TXN-2024-002454,2024-10-04,180.738,4.9391,5.7069
TXN-2024-017744,2024-10-08,68.8945,4.9574,2.3666
TXN-2024-014110,2024-10-16,202.1371,5.2822,6.7247
TXN-2024-015178,2024-12-20,155.1613,15324.5156,4.943
TXN-2024-001524,2024-11-21,174.1148,15395.9695,5.9625
TXN-2024-024366,2024-11-18,53.7651,15301.7798,1.984
TXN-2024-014924,2024-10-13,63.8659,17.6445,2.2164
TXN-2024-017619,2024-10-07,11.1104,17.5276,0.6408
TXN-2024-011630,2024-11-28,219.4359,5.0715,7.2781
TXN-2024-006404,2024-10-31,141.7745,15439.0836,4.7936
TXN-2024-003029,2024-12-19,82.3603,4009.5226,2.8928
TXN-2024-021501,2024-12-09,124.9632,3966.7077,4.0411
TXN-2024-012447,2024-10-13,116.4102,5.0558,3.9822
TXN-2024-020583,2024-10-02,71.5013,131.1802,2.1923
TXN-2024-004017,2024-12-02,257.9497,17.7543,8.0129
TXN-2024-012531,2024-12-19,6.6843,128.8397,0.4276
TXN-2024-000984,2024-10-27,275.6131,17.4153,7.426
TXN-2024-019650,2024-12-29,185.2455,15403.991,6.3304
TXN-2024-024539,2024-10-21,255.7725,17.5994,7.9479
TXN-2024-002866,2024-12-24,246.6926,3997.6768,7.6767
TXN-2024-002618,2024-12-29,32.4125,17.653,1.277
TXN-2024-009955,2024-12-10,247.5556,4007.965,8.1777
TXN-2024-003082,2024-12-20,50.7569,128.0779,1.8818
TXN-2024-006394,2024-11-14,129.5337,17.706,4.4887
TXN-2024-016510,2024-11-18,290.6966,3952.1385,9.5579
TXN-2024-009779,2024-12-09,102.1025,130.8605,3.3584
TXN-2024-008580,2024-11-23,242.8954,17.68,7.5633
TXN-2024-012469,2024-12-23,158.2544,15694.1313,5.3208
TXN-2024-024897,2024-10-24,185.4055,17.6369,6.3357
TXN-2024-000569,2024-10-23,25.134,15603.946,1.0621
TXN-2024-018136,2024-11-16,28.9043,17.7444,1.1621
TXN-2024-022350,2024-10-12,249.3256,5.0429,7.4909
TXN-2024-020548,2024-12-20,75.0711,5.0112,2.551
TXN-2024-015439,2024-11-19,161.3587,15721.4269,5.4201
TXN-2024-019701,2024-12-26,19.0628,129.2057,0.8368
TXN-2024-017872,2024-10-22,83.9829,17.497,2.9829
TXN-2024-023831,2024-12-05,229.5876,17.4745,6.2458
TXN-2024-009194,2024-10-22,49.796,128.6794,1.7962
TXN-2024-013759,2024-11-23,20.7792,15432.6324,0.9072
TXN-2024-022067,2024-12-11,174.5481,3952.698,4.8346
TXN-2024-017409,2024-10-11,185.5489,17.4894,6.3405
TXN-2024-012534,2024-12-17,334.8972,4013.3533,11.2776
TXN-2024-006993,2024-10-16,156.9226,17.5292,5.2782
TXN-2024-017393,2024-10-26,276.955,4.9782,9.1183
TXN-2024-011444,2024-11-12,23.4325,17.3997,1.0076
TXN-2024-021869,2024-11-13,96.162,131.2689,2.8247
TXN-2024-022218,2024-12-18,161.0963,4026.4711,5.5321
TXN-2024-013360,2024-11-15,340.4065,4032.7405,9.0873
TXN-2024-005190,2024-12-10,62.2228,5.0479,1.9544
TXN-2024-016727,2024-11-13,167.4053,17.3616,4.6514
TXN-2024-018138,2024-11-08,220.9833,5.0535,7.5118
TXN-2024-010548,2024-10-27,50.2806,130.0966,1.7571
TXN-2024-020681,2024-12-21,35.0477,15480.3278,1.3652
TXN-2024-004191,2024-10-31,230.0402,17.3242,7.1794
TXN-2024-020878,2024-12-11,348.4099,4058.5046,11.7243
TXN-2024-007884,2024-11-13,66.3487,17.4,2.3806
TXN-2024-013132,2024-12-09,207.695,4048.996,7.0726
TXN-2024-024360,2024-11-28,189.382,15326.5845,5.2149
TXN-2024-000032,2024-11-25,116.6289,4015.168,4.0621
TXN-2024-012352,2024-12-05,24.2005,15401.7865,1.0818
TXN-2024-012309,2024-11-27,4.4143,128.3788,0.3525
TXN-2024-018625,2024-12-16,240.4245,3977.5058,8.1545
TXN-2024-000506,2024-12-21,267.61,3976.0936,9.0532
TXN-2024-018525,2024-11-28,225.365,5.0052,7.6567
TXN-2024-004290,2024-12-18,50.0189,128.8849,1.8601
TXN-2024-022764,2024-12-30,78.2775,131.3896,2.7622
TXN-2024-006340,2024-10-30,110.2275,5.0584,3.601
TXN-2024-004848,2024-11-04,110.5868,129.9812,3.7959
TXN-2024-021887,2024-11-21,114.5419,17.3284,3.2959
TXN-2024-002643,2024-12-05,38.5209,4059.4873,1.3467
TXN-2024-011369,2024-11-20,195.858,17.3934,5.381
TXN-2024-022442,2024-12-17,304.8084,3943.574,10.0093
TXN-2024-010284,2024-10-04,54.0738,131.3953,1.7455
TXN-2024-013094,2024-11-03,324.4524,3995.4093,10.9323
TXN-2024-015409,2024-12-06,28.746,5.0278,1.0961
TXN-2024-011470,2024-12-01,165.4212,4005.1289,5.5501
TXN-2024-005537,2024-11-25,266.326,4026.1365,7.9806
TXN-2024-013456,2024-12-07,117.3852,4.9542,3.3689
TXN-2024-002536,2024-10-06,195.1462,4031.9483,5.3627
TXN-2024-012847,2024-11-18,180.6471,17.3836,6.1784
TXN-2024-012996,2024-12-25,114.5819,5.0667,3.6094
TXN-2024-005431,2024-10-26,71.5378,130.495,2.5466
TXN-2024-022986,2025-01-01,163.0951,15305.033,5.18
TXN-2024-012102,2024-11-24,144.5067,4043.7536,4.4714
TXN-2024-021435,2024-11-09,111.2439,4048.6599,3.5132
TXN-2024-010104,2024-12-22,189.5924,17.3637,5.2203
TXN-2024-009049,2024-12-28,94.2841,17.5342,2.7765
TXN-2024-012397,2024-12-18,149.1341,15267.8823,4.6047
TXN-2024-021384,2024-11-18,158.0585,15587.784,4.8618
TXN-2024-024251,2024-11-27,122.3801,4.9624,4.2522
TXN-2024-008873,2024-12-10,255.8669,4.9907,7.6793
TXN-2024-022761,2024-10-22,169.7471,15356.7162,5.3786
TXN-2024-001243,2024-12-02,148.4438,4.9541,4.1652
TXN-2024-000690,2024-10-07,129.2846,15285.1847,4.394
TXN-2024-020941,2024-10-26,135.4599,15510.2202,4.3546
TXN-2024-005425,2024-10-14,201.5357,17.5229,6.7055
TXN-2024-014093,2024-12-05,272.989,4016.1596,9.231
TXN-2024-021239,2024-11-13,127.6152,15413.8719,3.6312
TXN-2024-004641,2024-10-20,120.5004,15351.1839,4.113
TXN-2024-011708,2024-10-18,201.6505,17.3622,6.1175
TXN-2024-001954,2024-10-13,111.0433,15552.7889,3.8105
TXN-2024-015354,2024-11-30,111.8524,4.994,3.8364
TXN-2024-014623,2024-12-13,249.2252,17.4744,7.7524
TXN-2024-007117,2024-11-15,86.485,4.9538,2.8
TXN-2024-004929,2024-11-17,48.6986,3954.6112,1.7634
TXN-2024-006983,2024-12-17,238.0843,4044.8916,7.167
TXN-2024-003251,2024-10-05,91.2457,128.1291,3.0341
TXN-2024-017831,2024-10-19,183.9495,17.4231,6.2876
TXN-2024-023273,2024-11-25,69.5004,128.5768,2.3847
TXN-2024-017419,2024-12-21,127.7486,15674.7201,3.9886
TXN-2024-012872,2024-12-15,132.8866,15356.9626,3.7663
TXN-2024-023306,2024-12-21,259.7881,17.3929,8.5691
TXN-2024-000611,2024-10-05,83.7641,130.4267,2.8107
TXN-2024-012884,2024-12-25,65.8848,15730.1915,2.3658
TXN-2024-005594,2024-11-22,39.9158,15662.9458,1.5011
TXN-2024-014007,2024-12-11,217.8554,5.0748,6.8155
TXN-2024-015090,2024-11-06,47.101,5.0518,1.7648
TXN-2024-022104,2024-12-25,58.1596,5.0421,1.984
TXN-2024-022548,2024-12-30,196.0694,5.0406,6.6882
TXN-2024-003815,2024-12-05,159.2125,5.0697,5.3515
TXN-2024-019749,2024-12-24,51.3043,15455.9906,1.8993
TXN-2024-015965,2024-10-29,183.4042,4.9437,5.5919
TXN-2024-000174,2024-11-07,44.6849,131.4751,1.5959
TXN-2024-006156,2024-10-12,213.353,4.9985,6.681
TXN-2024-015018,2024-12-15,107.4281,17.6761,3.6948
TXN-2024-017711,2024-12-14,147.1759,15545.9352,4.9664
TXN-2024-012597,2024-12-23,201.5672,17.4465,6.1151
TXN-2024-011230,2024-10-10,13.0763,15583.908,0.6763
TXN-2024-015807,2024-11-29,154.3549,17.6066,5.1961
TXN-2024-001876,2024-12-19,226.8227,4008.4631,6.8426
TXN-2024-001613,2024-10-23,287.9998,5.0217,8.6049
TXN-2024-022649,2024-10-13,68.1828,15521.4084,2.1072
TXN-2024-004162,2024-10-13,138.8435,4022.5209,4.6998
TXN-2024-009556,2024-12-28,79.9639,4032.4571,2.8162
TXN-2024-009400,2024-12-08,176.3577,17.6507,4.881
TXN-2024-019582,2024-12-07,267.4899,3975.5081,8.2978
TXN-2024-007613,2024-11-15,57.7885,4.9842,2.1068
TXN-2024-003222,2024-10-04,210.7331,5.0441,7.173
TXN-2024-020513,2024-10-06,243.8011,5.321,8.0576
TXN-2024-003268,2024-10-22,70.3791,15620.1118,2.5095
TXN-2024-004511,2024-12-07,12.7639,17.6444,0.6902
TXN-2024-006021,2024-11-20,43.9526,17.3351,1.6641
TXN-2024-003770,2024-12-01,37.1992,17.4943,1.3802
TXN-2024-000950,2024-10-26,45.575,4011.3932,1.6215
TXN-2024-005055,2024-11-10,148.9716,15503.0087,5.1313
TXN-2024-002101,2024-11-22,44.3409,15454.3392,1.6765
TXN-2024-006693,2024-12-29,162.6151,4007.5825,5.4603
TXN-2024-011060,2024-10-17,87.5224,129.679,3.0999
TXN-2024-002088,2024-12-09,35.5723,131.5256,1.3714
TXN-2024-011700,2024-11-03,336.7269,4032.7236,11.0305
TXN-2024-011558,2024-11-04,86.7773,17.6958,2.584
TXN-2024-018252,2024-12-30,154.8011,17.635,4.7679
TXN-2024-020765,2024-12-10,238.5424,17.7022,7.1802
TXN-2024-009666,2024-10-24,231.436,4.9802,7.2211
TXN-2024-020197,2024-11-21,274.1783,4.9359,8.4976
TXN-2024-019636,2024-12-22,58.7369,15632.5204,2.0007
TXN-2024-012949,2024-10-11,254.4131,17.4964,7.6374
TXN-2024-019962,2024-12-19,186.3197,4015.7533,6.2187
TXN-2024-022412,2024-10-21,223.5498,17.3649,6.091
TXN-2024-002463,2024-12-14,17.9703,15697.2073,0.8457
TXN-2024-001939,2024-10-20,82.7128,131.9431,2.9041
TXN-2024-008165,2024-11-08,22.2066,5.0374,0.9284
TXN-2024-024021,2024-12-01,51.9694,17.7526,1.6915
TXN-2024-010686,2024-12-10,125.6385,15385.9883,3.5805
TXN-2024-009773,2024-12-19,17.6593,130.5169,0.8229
TXN-2024-024196,2024-10-23,316.2335,3973.7721,10.3749
TXN-2024-010864,2024-11-07,80.5408,5.0666,2.8346
TXN-2024-000482,2024-10-30,11.3116,4.9516,0.6199
TXN-2024-002788,2024-10-29,132.1253,17.7373,4.1147
TXN-2024-019685,2024-11-11,125.8906,5.0139,4.2855
TXN-2024-008781,2024-11-14,37.8074,5.07,1.3977
TXN-2024-005335,2024-10-23,314.5775,4002.0072,8.4251
TXN-2024-016396,2024-11-07,62.1793,128.9232,2.166
TXN-2024-002472,2024-10-29,186.8952,5.0605,5.6925
TXN-2024-009132,2024-11-18,11.6498,128.1214,0.6442
TXN-2024-017926,2024-12-11,104.7186,17.3525,3.3252
TXN-2024-013012,2024-10-15,28.1593,15365.983,1.1375
TXN-2024-013186,2024-11-21,210.0866,4.9784,6.5834
TXN-2024-014054,2024-12-23,130.5876,17.3775,4.2091
TXN-2024-009865,2024-10-08,37.5712,17.3858,1.4486
TXN-2024-021681,2024-10-26,51.5358,129.6109,1.9067
TXN-2024-016637,2024-12-26,35.0729,17.3454,1.38
TXN-2024-012858,2024-12-04,121.9365,15349.8075,4.159
TXN-2024-011005,2024-10-26,127.1817,3991.016,4.411
TXN-2024-016091,2024-10-15,283.7316,4.9744,9.5862
TXN-2024-024449,2024-12-04,32.9124,17.4019,1.2919
TXN-2024-019149,2024-12-09,270.1184,3942.6723,8.3763
TXN-2024-001893,2024-11-10,47.849,130.4365,1.7888
TXN-2024-024447,2024-10-18,202.6877,4.9722,6.1474
TXN-2024-010624,2024-10-15,16.5317,17.7156,0.8027
TXN-2024-002734,2024-10-17,243.1162,17.7484,7.312
TXN-2024-015702,2024-12-15,191.6437,4.9361,5.2729
TXN-2024-015867,2024-12-06,85.7077,17.5575,2.5566
TXN-2024-021255,2024-10-27,14.2957,17.4005,0.6792
TXN-2024-005826,2024-10-16,88.6676,131.6302,2.6325
TXN-2024-011496,2024-11-11,21.7146,15509.3822,0.9527
TXN-2024-024190,2024-11-30,182.6471,4029.5279,5.5701
TXN-2024-013801,2024-11-04,46.2408,5.0093,1.69
TXN-2024-004568,2024-12-20,92.6669,4017.6113,3.27
TXN-2024-002048,2024-12-22,156.7765,15523.8392,5.2735
TXN-2024-019223,2024-12-15,56.4581,15495.0594,1.9951
TXN-2024-021089,2024-12-01,90.1241,129.0991,3.1412
TXN-2024-009939,2024-10-08,161.1181,15446.0054,5.5328
TXN-2024-000262,2024-12-19,344.3366,3953.7879,9.1881
TXN-2024-014807,2024-11-10,169.8283,15637.2529,5.3811
TXN-2024-023408,2024-10-03,176.9818,15623.9468,5.5947
TXN-2024-004349,2024-12-15,36.7955,15465.3273,1.4079
TXN-2024-006534,2024-10-24,72.6262,15495.0914,2.4008
TXN-2024-019449,2024-10-04,200.0683,4.9269,5.4889
TXN-2024-020261,2024-10-11,62.1388,130.5989,1.9523
TXN-2024-001182,2024-11-08,129.8722,15579.7591,4.4999
TXN-2024-005998,2024-11-22,99.6054,17.3513,3.4993
TXN-2024-017943,2024-11-13,25.7733,128.2406,1.0198
TXN-2024-013406,2024-10-18,165.6758,15427.1817,5.0812
TXN-2024-020923,2024-10-21,143.7745,15327.5833,4.4503
TXN-2024-008533,2024-12-04,253.5332,17.6845,7.881
TXN-2024-015308,2024-10-02,302.6461,3965.6848,9.3478
TXN-2024-021704,2024-10-13,9.4611,4.9798,0.6016
TXN-2024-018634,2024-10-21,211.097,17.3722,6.3896
TXN-2024-002336,2024-10-27,99.2422,131.7945,3.4329
TXN-2024-005868,2024-12-08,34.4547,17.3499,1.338
TXN-2024-015394,2024-12-16,26.2491,15679.0617,1.0978
TXN-2024-023879,2024-11-03,214.9933,17.2518,7.136
TXN-2024-001980,2024-10-18,305.6958,3967.7092,10.3123
TXN-2024-013235,2024-10-07,169.1901,3996.2462,5.7997
TXN-2024-010873,2024-12-28,324.3002,4009.8954,10.6329
TXN-2024-003118,2024-12-16,44.3825,5.0327,1.6345
TXN-2024-016546,2024-10-27,53.8169,3973.3546,1.9797
TXN-2024-021085,2024-10-22,13.0353,17.5955,0.675
TXN-2024-021120,2024-11-11,354.5644,4025.2437,10.8984
TXN-2024-013067,2024-10-20,332.2198,4003.8039,10.2311
TXN-2024-016304,2024-11-28,47.4767,130.0058,1.7769
TXN-2024-015637,2024-11-04,93.5579,17.3119,2.7579
TXN-2024-010513,2024-12-27,111.377,5.0032,3.6354
TXN-2024-023551,2024-10-03,66.5125,5.0248,2.2246
TXN-2024-001579,2024-12-27,172.5908,4045.9151,5.4636
TXN-2024-011978,2024-11-17,74.9927,15483.4374,2.4689
TXN-2024-001303,2024-11-03,49.0443,5.0015,1.6165
TXN-2024-021720,2024-10-02,207.3015,17.6693,7.0596
TXN-2024-012131,2024-12-01,182.5299,17.7463,6.2407
TXN-2024-004895,2024-12-29,124.7633,15577.4362,4.2494
TXN-2024-018258,2024-11-22,181.3879,3962.3339,6.0609
TXN-2024-021444,2024-12-09,233.9663,17.7384,6.3581
TXN-2024-018109,2024-11-05,46.5426,4020.9687,1.7452
TXN-2024-021683,2024-11-19,255.4434,17.3766,6.9088
TXN-2024-022955,2024-12-03,272.8769,4.9624,8.4587
TXN-2024-015410,2024-11-17,19.9463,17.629,0.866
TXN-2024-020948,2024-11-23,231.9479,17.5039,6.3064
TXN-2024-019780,2024-10-11,30.0448,17.4763,1.1741
TXN-2024-013023,2024-12-26,128.6773,15569.4234,4.3746
TXN-2024-004494,2024-12-03,211.0599,4046.3733,6.6125
TXN-2024-018905,2024-11-26,90.228,17.3663,3.0037
TXN-2024-023185,2024-11-20,125.7806,17.5498,3.932
TXN-2024-008816,2024-10-08,226.3783,17.6218,7.07
TXN-2024-024208,2024-10-20,201.1988,4.9968,6.318
TXN-2024-015468,2024-12-06,155.701,17.453,4.9591
TXN-2024-019703,2024-10-29,103.9071,130.8872,3.4123
TXN-2024-007883,2024-12-31,27.333,17.4761,1.1253
TXN-2024-001639,2024-10-31,25.5222,3969.5041,1.0503
TXN-2024-011409,2024-12-20,38.9922,5.0418,1.4319
TXN-2024-001513,2024-10-09,100.6381,15282.2781,3.3146
TXN-2024-013819,2024-12-09,3.5631,130.2826,0.4503
TXN-2024-016533,2024-12-01,187.6957,4044.1039,6.2627
TXN-2024-005897,2024-12-27,30.3887,15441.3441,1.2166
TXN-2024-002372,2024-10-14,161.1453,15390.0837,5.4133
TXN-2024-014483,2024-10-15,107.8496,130.4574,3.1243
TXN-2024-006218,2024-11-27,165.6627,5.0554,4.6067
TXN-2024-018407,2024-10-11,82.2914,4001.2911,2.8906
TXN-2024-012887,2024-12-19,350.4418,3944.1084,11.7915
TXN-2024-007569,2024-12-18,269.8956,4015.8189,8.3697
TXN-2024-011382,2024-12-29,190.5715,17.5889,5.7984
TXN-2024-015943,2024-11-05,36.7124,3971.8596,1.4054
TXN-2024-008586,2024-10-22,225.9553,4016.9223,7.0574
TXN-2024-023815,2024-10-17,303.575,4033.9661,10.2421
TXN-2024-011424,2024-10-18,233.4668,17.5201,7.727
TXN-2024-015884,2024-10-07,233.5443,17.6022,7.7295
TXN-2024-005473,2024-12-07,113.3516,3995.7498,3.8843
TXN-2024-009936,2024-12-28,138.8221,17.4199,4.7958
TXN-2024-008468,2024-11-03,93.4904,15666.1866,3.1012
TXN-2024-003425,2024-11-28,121.193,4.9591,3.9285
TXN-2024-020041,2024-10-14,86.1169,4054.7427,3.0535
TXN-2024-024105,2024-11-22,60.3633,3940.1112,2.1891
TXN-2024-000514,2024-10-28,179.9317,17.4293,5.6828
TXN-2024-021811,2024-10-13,97.2504,15470.1843,3.1101
TXN-2024-013001,2024-12-06,53.3181,17.6881,1.9637
TXN-2024-023639,2024-11-10,182.3871,15571.1355,6.0929
TXN-2024-009206,2024-12-15,191.8341,3968.6012,5.2778
TXN-2024-002411,2024-11-19,40.8414,3994.4485,1.5567
TXN-2024-012376,2024-10-21,348.7122,3971.4088,10.3539
TXN-2024-024048,2024-10-19,152.0276,4.9927,4.8494
TXN-2024-016210,2024-11-29,202.1039,5.0543,5.5411
TXN-2024-017111,2024-11-11,101.4702,15513.7481,3.561
TXN-2024-008973,2024-11-09,9.8256,15442.5027,0.5314
TXN-2024-008105,2024-11-15,35.8105,131.5458,1.2914
TXN-2024-012222,2024-12-10,175.8091,17.7024,5.3731
TXN-2024-005671,2024-11-07,40.5874,17.4393,1.5565
TXN-2024-002952,2024-12-17,4.9133,128.3844,0.4557
TXN-2024-017477,2024-10-29,82.0681,3977.9513,2.8835
TXN-2024-013945,2024-11-15,86.7936,3961.1145,3.0347
TXN-2024-024121,2024-11-22,41.7843,130.0071,1.5948
TXN-2024-008006,2024-10-21,101.0833,129.2564,3.4918
TXN-2024-022827,2024-12-02,34.4413,129.2423,1.3376
TXN-2024-000655,2024-11-15,260.5019,17.6166,8.0891
TXN-2024-014861,2024-11-01,249.4325,5.0239,8.2378
TXN-2024-002410,2024-12-06,81.6416,15443.7736,2.8699
TXN-2024-024207,2024-11-18,154.0587,4.9767,4.9101
TXN-2024-013104,2024-11-22,218.6738,4.9636,6.8399
TXN-2024-003997,2024-10-18,70.465,5.0597,2.1658
TXN-2024-011880,2024-11-27,200.1991,17.2579,6.0757
TXN-2024-021657,2024-12-02,27.4476,17.505,1.114
TXN-2024-002270,2025-01-01,72.9097,128.395,2.4865
TXN-2024-004232,2024-10-17,65.6317,15680.7624,2.3577
TXN-2024-002087,2024-12-02,277.517,5.0394,9.1362
TXN-2024-013584,2024-11-06,54.91,17.5874,1.9489
TXN-2024-019231,2024-11-14,356.1058,4044.3539,11.9787
TXN-2024-019310,2024-12-14,71.9304,128.356,2.5592
TXN-2024-011256,2024-10-15,50.2273,131.0167,1.8091
TXN-2024-001913,2024-10-19,264.604,4.9504,7.1437
TXN-2024-003587,2024-10-19,158.989,5.0386,5.3443
TXN-2024-015740,2024-12-26,158.6083,15603.7279,5.3322
TXN-2024-005233,2024-11-19,37.6096,130.223,1.4499
TXN-2024-006422,2024-11-24,53.0617,129.432,1.8937
TXN-2024-011110,2024-12-04,147.1607,15318.0765,4.9659
TXN-2024-008953,2024-11-15,118.8568,15370.8653,3.8587
TXN-2024-022221,2024-11-28,153.7814,15362.6442,5.2903
TXN-2024-009372,2024-10-10,108.569,3986.3656,3.7313
TXN-2024-010782,2024-10-25,185.1369,17.5982,5.8383
TXN-2024-007678,2024-11-01,92.0056,17.478,3.0568
TXN-2024-022801,2024-11-04,12.8947,4057.785,0.6941
TXN-2024-011551,2024-11-21,131.9851,4027.5869,4.5698
TXN-2024-023800,2024-10-20,264.6522,5.0291,8.7247
TXN-2024-003356,2024-10-05,153.9174,4004.2439,4.9059
TXN-2024-017249,2024-10-27,209.024,4004.1995,7.1165
TXN-2024-000223,2024-10-25,25.0446,129.2536,1.0011
TXN-2024-011690,2024-10-21,137.4506,17.4739,4.4141
TXN-2024-014770,2024-11-04,47.8938,129.839,1.7394
TXN-2024-024527,2024-12-15,152.0492,15666.0843,5.1223
TXN-2024-018453,2024-12-02,50.991,17.4322,1.8319
TXN-2024-015942,2024-11-02,263.0443,17.656,8.9023
TXN-2024-023825,2024-10-29,58.7976,3992.3734,2.065
TXN-2024-008784,2024-11-13,68.4857,17.3391,2.2915
TXN-2024-014578,2024-10-25,85.15,129.5819,2.8521
TXN-2024-016216,2024-10-05,28.1483,4.9306,1.1585
TXN-2024-006900,2024-10-04,71.2142,15340.672,2.5608
TXN-2024-003859,2024-10-06,163.4062,15681.503,5.4856
TXN-2024-011406,2024-11-30,177.167,15323.5011,5.6002
TXN-2024-013948,2024-11-27,15.636,5.0244,0.7759
TXN-2024-014960,2024-11-21,71.402,128.2005,2.567
TXN-2024-015451,2024-12-18,48.117,128.3848,1.7973
TXN-2024-006031,2024-12-22,60.1467,130.7619,2.1949
TXN-2024-019907,2024-10-26,49.0253,15350.4945,1.7732
TXN-2024-019742,2024-10-21,218.7418,4.9254,6.8419
TXN-2024-021542,2024-11-09,131.9883,17.4658,4.1108
TXN-2024-024200,2024-10-10,276.4985,4005.3159,9.3471
TXN-2024-002490,2024-12-04,233.8786,3999.674,7.9381
TXN-2024-008616,2024-12-02,100.5192,15525.0961,3.3111
TXN-2024-001197,2024-10-10,49.1746,17.5385,1.6199
TXN-2024-006023,2024-11-28,182.5424,17.2552,5.7608
TXN-2024-021330,2024-12-14,228.3374,4046.0662,7.755
TXN-2024-016725,2024-11-28,241.3866,4.9759,8.1863
TXN-2024-023572,2024-12-27,19.0989,4050.4065,0.838
TXN-2024-012146,2024-10-31,134.1647,17.6411,4.6418
TXN-2024-022035,2024-11-13,66.1116,15292.4066,2.3921
TXN-2024-023575,2024-10-29,266.3145,3959.2819,9.0104
TXN-2024-006112,2024-10-18,65.9391,15564.7319,2.0497
TXN-2024-020847,2024-12-14,357.6098,4041.394,10.6102
TXN-2024-008940,2024-10-19,217.5025,4.9521,5.936
TXN-2024-001161,2024-12-28,88.2792,129.2047,2.6225
TXN-2024-014345,2024-11-12,200.3584,4026.2968,5.4964
TXN-2024-021479,2024-10-13,154.7455,15629.459,5.2086
TXN-2024-018003,2024-10-31,64.5522,131.7732,2.3406
TXN-2024-012924,2024-11-01,308.6725,3956.8339,9.2004
TXN-2024-013739,2024-11-01,15.4739,3956.1422,0.7557
TXN-2024-022919,2024-12-05,228.7006,17.4752,6.8967
TXN-2024-001571,2024-11-19,336.7513,3994.7276,10.3664
TXN-2024-013982,2024-11-23,205.2285,17.4643,6.2206
TXN-2024-022130,2024-11-25,259.2515,17.4111,8.7769
TXN-2024-024258,2024-10-11,73.3914,129.3162,2.5009
TXN-2024-006227,2024-11-28,13.4822,131.0598,0.6523
TXN-2024-018705,2024-10-13,268.4734,5.0157,7.2429
TXN-2024-017416,2024-10-03,60.437,17.4341,2.114
TXN-2024-018065,2024-11-10,28.0457,129.8951,1.1337
TXN-2024-004763,2024-10-29,181.6927,15513.0811,5.5426
TXN-2024-005511,2024-10-28,133.6888,4044.1924,3.7869
TXN-2024-013340,2024-10-28,74.2691,128.4665,2.6618
TXN-2024-018750,2024-11-06,124.2167,17.4348,4.0188
TXN-2024-015213,2024-12-05,60.6498,131.6019,1.9141
TXN-2024-022322,2024-10-05,109.3284,128.2711,3.1623
TXN-2024-010391,2024-11-25,98.6813,128.149,3.4688
TXN-2024-013344,2024-10-16,176.9526,4.9979,5.406
TXN-2024-012317,2024-12-24,116.6991,15475.4153,4.0644
TXN-2024-021530,2024-11-05,152.0018,15596.5256,5.2315
TXN-2024-011557,2024-11-14,12.5467,17.6123,0.6214
TXN-2024-006149,2024-10-13,51.2668,130.0692,1.8401
TXN-2024-008079,2024-11-12,24.3257,15614.4155,1.0094
TXN-2024-008214,2024-11-29,150.4851,15692.7443,5.0723
TXN-2024-001093,2024-10-04,207.0233,17.6516,5.6673
TXN-2024-009394,2024-12-06,68.4848,129.6226,2.115
TXN-2024-006626,2024-12-16,65.653,4027.4844,2.0424
TXN-2024-014601,2024-11-23,215.2753,17.5398,6.51
TXN-2024-015977,2024-12-30,160.3733,15385.8349,4.9284
TXN-2024-013494,2024-11-22,336.0061,4059.1826,10.3442
TXN-2024-001086,2024-11-09,85.5863,15295.2926,2.7741
TXN-2024-021021,2024-11-04,50.7935,3940.9703,1.7718
TXN-2024-002588,2024-10-14,106.7692,17.2565,3.4977
TXN-2024-007336,2024-12-24,139.516,4.9794,4.8187
TXN-2024-016170,2024-11-27,164.7264,15646.0292,5.0538
