transaction_id,order_date,customer_currency,original_amount,payment_processor
TXN-2024-017657,2024-10-31,IDR,1469141.63,StripeConnect
TXN-2024-017658,2024-12-16,MXN,1909.59,Xendit
TXN-2024-017659,2024-10-05,COP,582942.51,MercadoPago
TXN-2024-017660,2024-11-25,MXN,2570.21,PayU
TXN-2024-017661,2024-12-11,COP,142318.32,Xendit
TXN-2024-017662,2024-10-28,MXN,4219.54,MercadoPago
TXN-2024-017663,2024-11-18,BRL,620.97,Xendit
TXN-2024-017664,2024-11-27,KES,1763.82,Xendit
TXN-2024-017665,2024-10-12,COP,598223.87,StripeConnect
TXN-2024-017666,2024-11-02,IDR,475956.84,PayU
TXN-2024-017667,2024-10-30,IDR,2780569.65,StripeConnect
TXN-2024-017668,2024-12-05,MXN,3880.64,PayU
TXN-2024-017669,2024-12-16,BRL,231.38,StripeConnect
TXN-2024-017670,2024-10-04,KES,10488.96,StripeConnect
TXN-2024-017671,2024-10-06,COP,350920.7,MercadoPago
TXN-2024-017672,2024-10-27,COP,1031414.26,StripeConnect
TXN-2024-017673,2024-12-01,COP,1226921.63,StripeConnect
TXN-2024-017674,2024-12-26,IDR,1189931.93,MercadoPago
TXN-2024-017675,2024-12-09,IDR,2420437.55,Xendit
TXN-2024-017676,2024-12-06,BRL,267.97,Flutterwave
TXN-2024-017677,2024-10-23,COP,1279590.54,StripeConnect
TXN-2024-017678,2024-11-25,BRL,1066.86,Xendit
TXN-2024-017679,2024-12-21,COP,410440.77,Xendit
TXN-2024-017680,2024-11-09,COP,772732.41,Xendit
TXN-2024-017681,2024-10-08,COP,221026.68,Flutterwave
TXN-2024-017682,2024-12-24,BRL,1281.99,StripeConnect
TXN-2024-017683,2024-11-26,IDR,2814783.02,PayU
TXN-2024-017684,2024-11-27,COP,1273401.59,MercadoPago
TXN-2024-017685,2024-11-10,KES,3485.13,StripeConnect
TXN-2024-017686,2024-10-07,BRL,1109.14,StripeConnect
TXN-2024-017687,2024-10-31,KES,12076.64,MercadoPago
TXN-2024-017688,2024-12-15,BRL,743.74,Xendit
TXN-2024-017689,2024-11-03,IDR,1882688.95,PayU
TXN-2024-017690,2024-12-12,COP,532080.42,Flutterwave
TXN-2024-017691,2024-12-12,BRL,394.99,StripeConnect
TXN-2024-017692,2024-10-06,IDR,2747803.0,StripeConnect
TXN-2024-017693,2024-11-27,MXN,1854.69,Xendit
TXN-2024-017694,2024-10-17,MXN,955.38,MercadoPago
TXN-2024-017695,2024-12-01,IDR,2023664.22,MercadoPago
TXN-2024-017696,2024-12-09,KES,6344.54,Flutterwave
TXN-2024-017697,2024-11-01,MXN,2779.85,PayU
TXN-2024-017698,2024-10-30,BRL,106.33,MercadoPago
TXN-2024-017699,2024-11-12,BRL,427.59,PayU
TXN-2024-017700,2024-12-08,IDR,1096243.34,Flutterwave
TXN-2024-017701,2024-11-14,BRL,1257.51,PayU
TXN-2024-017702,2024-12-17,MXN,2534.5,MercadoPago
TXN-2024-017703,2024-11-30,BRL,1498.33,MercadoPago
TXN-2024-017704,2024-12-23,MXN,4934.26,PayU
TXN-2024-017705,2024-12-01,MXN,4976.46,Flutterwave
TXN-2024-017706,2024-11-09,IDR,899352.53,PayU
TXN-2024-017707,2024-11-03,MXN,2147.39,MercadoPago
TXN-2024-017708,2024-10-22,MXN,2386.08,StripeConnect
TXN-2024-017709,2024-12-15,COP,476916.4,Flutterwave
TXN-2024-017710,2024-11-26,KES,2666.06,Flutterwave
TXN-2024-017711,2024-12-12,IDR,2365194.91,MercadoPago
TXN-2024-017712,2024-12-09,IDR,1427766.45,StripeConnect
TXN-2024-017713,2024-12-21,MXN,1009.56,MercadoPago
TXN-2024-017714,2024-12-15,MXN,3009.59,PayU
TXN-2024-017715,2024-12-09,IDR,765118.84,Xendit
TXN-2024-017716,2024-10-14,COP,69215.23,PayU
TXN-2024-017717,2024-10-02,KES,7565.19,MercadoPago
TXN-2024-017718,2024-10-07,KES,1520.0,StripeConnect
TXN-2024-017719,2024-11-05,MXN,4066.39,MercadoPago
TXN-2024-017720,2024-11-12,BRL,952.1,PayU
TXN-2024-017721,2024-12-22,KES,14185.29,StripeConnect
TXN-2024-017722,2024-10-08,BRL,1112.86,Xendit
TXN-2024-017723,2024-10-04,COP,485257.95,MercadoPago
TXN-2024-017724,2024-10-28,COP,276070.4,PayU
TXN-2024-017725,2024-11-23,BRL,334.08,StripeConnect
TXN-2024-017726,2024-11-19,KES,12872.47,StripeConnect
TXN-2024-017727,2024-11-21,IDR,2301745.66,PayU
TXN-2024-017728,2024-12-25,MXN,1268.5,Xendit
TXN-2024-017729,2024-10-20,KES,633.4,Flutterwave
TXN-2024-017730,2024-11-08,MXN,1212.59,Flutterwave
TXN-2024-017731,2024-10-08,IDR,2676604.4,Flutterwave
TXN-2024-017732,2024-12-24,IDR,1052587.75,MercadoPago
TXN-2024-017733,2024-10-02,KES,14829.77,Xendit
TXN-2024-017734,2024-11-12,MXN,2895.81,StripeConnect
TXN-2024-017735,2024-10-27,COP,721720.05,MercadoPago
TXN-2024-017736,2024-10-29,COP,1154698.83,Flutterwave
TXN-2024-017737,2024-11-24,KES,3629.34,StripeConnect
TXN-2024-017738,2024-11-30,KES,14033.78,Xendit
TXN-2024-017739,2024-10-25,IDR,332238.95,MercadoPago
TXN-2024-017740,2024-11-01,IDR,973798.39,StripeConnect
TXN-2024-017741,2024-12-28,BRL,1034.73,Xendit
TXN-2024-017742,2024-11-30,MXN,533.14,Xendit
TXN-2024-017743,2024-11-05,COP,1039114.05,StripeConnect
TXN-2024-017744,2024-10-06,BRL,353.27,StripeConnect
TXN-2024-017745,2024-12-04,COP,1394100.07,MercadoPago
TXN-2024-017746,2024-10-23,MXN,1645.11,PayU
TXN-2024-017747,2024-11-17,COP,114867.92,MercadoPago
TXN-2024-017748,2024-11-29,MXN,3804.3,PayU
TXN-2024-017749,2024-10-24,MXN,3723.23,MercadoPago
TXN-2024-017750,2024-12-25,IDR,1737733.64,MercadoPago
TXN-2024-017751,2024-10-15,IDR,107538.32,MercadoPago
TXN-2024-017752,2024-11-15,IDR,1242681.34,MercadoPago
TXN-2024-017753,2024-11-26,IDR,1091380.0,StripeConnect
TXN-2024-017754,2024-10-03,MXN,4050.29,StripeConnect
TXN-2024-017755,2024-10-17,BRL,371.68,Xendit
TXN-2024-017756,2024-10-29,MXN,977.01,MercadoPago
TXN-2024-017757,2024-12-10,COP,1439762.89,PayU
TXN-2024-017758,2024-10-09,KES,11246.12,Flutterwave
TXN-2024-017759,2024-12-18,KES,4141.93,PayU
TXN-2024-017760,2024-11-07,COP,158955.26,StripeConnect
TXN-2024-017761,2024-12-16,MXN,1491.79,MercadoPago
TXN-2024-017762,2024-11-14,BRL,226.26,PayU
TXN-2024-017763,2024-10-17,KES,5039.01,MercadoPago
TXN-2024-017764,2024-11-27,IDR,2903100.98,MercadoPago
TXN-2024-017765,2024-12-08,MXN,4839.08,MercadoPago
TXN-2024-017766,2024-12-01,IDR,1993303.13,Flutterwave
TXN-2024-017767,2024-12-13,KES,5677.92,PayU
TXN-2024-017768,2024-12-05,COP,1210580.63,Flutterwave
TXN-2024-017769,2024-10-08,MXN,2992.8,Xendit
TXN-2024-017770,2024-11-16,KES,12204.05,Xendit
TXN-2024-017771,2024-12-07,COP,222461.4,StripeConnect
TXN-2024-017772,2024-11-09,KES,14914.93,PayU
TXN-2024-017773,2024-12-19,COP,223796.21,StripeConnect
TXN-2024-017774,2024-11-23,KES,6495.18,StripeConnect
TXN-2024-017775,2024-11-07,KES,8478.32,Flutterwave
TXN-2024-017776,2024-11-15,BRL,1161.66,Xendit
TXN-2024-017777,2024-10-15,IDR,2042188.53,Flutterwave
TXN-2024-017778,2024-12-09,BRL,919.62,Xendit
TXN-2024-017779,2024-10-10,MXN,971.34,Xendit
TXN-2024-017780,2024-10-15,MXN,3112.96,StripeConnect
TXN-2024-017781,2024-12-02,IDR,2131003.71,MercadoPago
TXN-2024-017782,2024-11-04,IDR,639628.82,Xendit
TXN-2024-017783,2024-12-20,BRL,967.66,Xendit
TXN-2024-017784,2024-10-31,COP,1119750.1,StripeConnect
TXN-2024-017785,2024-11-17,IDR,1151646.36,Xendit
TXN-2024-017786,2024-10-18,KES,13354.29,MercadoPago
TXN-2024-017787,2024-10-03,BRL,864.16,MercadoPago
TXN-2024-017788,2024-11-06,MXN,2041.69,Xendit
TXN-2024-017789,2024-11-14,MXN,1416.84,MercadoPago
TXN-2024-017790,2024-12-08,KES,8284.59,PayU
TXN-2024-017791,2024-11-06,BRL,1272.48,MercadoPago
TXN-2024-017792,2024-11-30,KES,1494.89,StripeConnect
TXN-2024-017793,2024-12-10,KES,8262.1,Xendit
TXN-2024-017794,2024-12-27,KES,3381.87,PayU
TXN-2024-017795,2024-12-19,MXN,917.72,PayU
TXN-2024-017796,2024-12-07,MXN,435.78,Xendit
TXN-2024-017797,2024-10-15,COP,1140593.54,StripeConnect
TXN-2024-017798,2024-11-27,IDR,2693353.67,PayU
TXN-2024-017799,2024-11-11,BRL,116.84,PayU
TXN-2024-017800,2024-10-16,IDR,1225651.7,MercadoPago
TXN-2024-017801,2024-11-29,MXN,429.87,Flutterwave
TXN-2024-017802,2024-11-30,COP,1023742.89,Flutterwave
TXN-2024-017803,2024-12-17,KES,10902.02,PayU
TXN-2024-017804,2024-12-05,MXN,3997.82,StripeConnect
TXN-2024-017805,2024-10-21,MXN,295.41,MercadoPago
TXN-2024-017806,2024-11-26,IDR,1128732.36,StripeConnect
TXN-2024-017807,2024-12-30,IDR,2127545.25,StripeConnect
TXN-2024-017808,2024-11-28,MXN,4179.11,MercadoPago
TXN-2024-017809,2024-11-09,MXN,2716.49,StripeConnect
TXN-2024-017810,2024-10-08,KES,6621.48,Flutterwave
TXN-2024-017811,2024-11-26,COP,839744.34,Flutterwave
TXN-2024-017812,2024-10-12,MXN,3501.92,Flutterwave
TXN-2024-017813,2024-11-10,KES,9054.46,MercadoPago
TXN-2024-017814,2024-12-07,COP,1240244.8,StripeConnect
TXN-2024-017815,2024-11-20,MXN,2142.56,Xendit
TXN-2024-017816,2024-11-21,BRL,482.01,Xendit
TXN-2024-017817,2024-12-19,BRL,1312.02,Flutterwave
TXN-2024-017818,2024-10-29,BRL,57.8,StripeConnect
TXN-2024-017819,2024-10-11,MXN,1262.72,StripeConnect
TXN-2024-017820,2024-12-19,BRL,1101.19,StripeConnect
TXN-2024-017821,2024-10-20,MXN,3806.41,StripeConnect
TXN-2024-017822,2024-12-14,MXN,1951.62,MercadoPago
TXN-2024-017823,2024-11-11,KES,13114.55,Xendit
TXN-2024-017824,2024-10-17,BRL,774.08,StripeConnect
TXN-2024-017825,2024-11-29,BRL,887.13,Xendit
TXN-2024-017826,2024-10-14,MXN,2697.75,StripeConnect
TXN-2024-017827,2024-12-25,COP,407191.05,Xendit
TXN-2024-017828,2024-12-17,KES,14428.94,MercadoPago
TXN-2024-017829,2024-10-10,KES,3695.59,StripeConnect
TXN-2024-017830,2024-11-04,BRL,959.47,PayU
TXN-2024-017831,2024-10-17,MXN,3314.52,Flutterwave
TXN-2024-017832,2024-12-02,COP,953142.51,PayU
TXN-2024-017833,2024-11-21,KES,1751.08,PayU
TXN-2024-017834,2024-12-11,KES,12335.33,Flutterwave
TXN-2024-017835,2024-11-02,BRL,276.76,StripeConnect
TXN-2024-017836,2024-10-25,COP,586972.87,MercadoPago
TXN-2024-017837,2024-11-12,MXN,2341.5,StripeConnect
TXN-2024-017838,2024-10-18,COP,491270.86,MercadoPago
TXN-2024-017839,2024-10-10,MXN,3445.0,Flutterwave
TXN-2024-017840,2024-12-14,BRL,1030.64,Xendit
TXN-2024-017841,2024-11-20,IDR,1301281.17,MercadoPago
TXN-2024-017842,2024-10-16,BRL,1444.49,Xendit
TXN-2024-017843,2024-12-05,MXN,1115.79,PayU
TXN-2024-017844,2024-11-06,COP,916337.14,PayU
TXN-2024-017845,2024-12-18,IDR,1742199.12,Xendit
TXN-2024-017846,2024-11-28,COP,1162361.7,PayU
TXN-2024-017847,2024-10-13,IDR,1909981.69,StripeConnect
TXN-2024-017848,2024-11-03,BRL,596.99,PayU
TXN-2024-017849,2024-12-27,MXN,630.5,MercadoPago
TXN-2024-017850,2024-10-22,MXN,3719.5,Flutterwave
TXN-2024-017851,2024-11-14,IDR,298450.16,Xendit
TXN-2024-017852,2024-12-19,IDR,126649.04,Flutterwave
TXN-2024-017853,2024-12-12,COP,1269752.34,StripeConnect
TXN-2024-017854,2024-11-10,COP,1283432.98,Flutterwave
TXN-2024-017855,2024-12-24,IDR,622441.91,MercadoPago
TXN-2024-017856,2024-12-15,MXN,3389.55,StripeConnect
TXN-2024-017857,2024-10-21,COP,1039897.83,Flutterwave
TXN-2024-017858,2024-11-09,BRL,1089.22,Flutterwave
TXN-2024-017859,2024-10-15,IDR,2758471.94,Xendit
TXN-2024-017860,2024-10-22,BRL,269.2,MercadoPago
TXN-2024-017861,2024-12-08,KES,3989.51,PayU
TXN-2024-017862,2024-11-10,MXN,1029.83,PayU
TXN-2024-017863,2024-12-19,COP,1022377.89,MercadoPago
TXN-2024-017864,2024-12-28,BRL,1009.39,PayU
TXN-2024-017865,2024-10-04,COP,440538.03,StripeConnect
TXN-2024-017866,2024-10-06,IDR,852257.1,Flutterwave
TXN-2024-017867,2024-11-16,BRL,910.24,StripeConnect
TXN-2024-017868,2024-10-10,MXN,4424.07,PayU
TXN-2024-017869,2024-10-06,IDR,1426292.51,StripeConnect
TXN-2024-017870,2024-10-15,BRL,961.58,PayU
TXN-2024-017871,2024-11-24,COP,371202.12,StripeConnect
TXN-2024-017872,2024-10-20,MXN,1521.64,Flutterwave
TXN-2024-017873,2024-12-22,KES,13535.58,Flutterwave
TXN-2024-017874,2024-10-20,KES,4335.34,PayU
TXN-2024-017875,2024-10-27,KES,7255.69,PayU
TXN-2024-017876,2024-10-22,KES,3331.34,MercadoPago
TXN-2024-017877,2024-12-09,BRL,966.49,PayU
TXN-2024-017878,2024-10-14,KES,8086.14,PayU
TXN-2024-017879,2024-10-21,IDR,491951.07,StripeConnect
TXN-2024-017880,2024-12-28,COP,1327593.09,MercadoPago
TXN-2024-017881,2024-12-16,IDR,2133893.23,StripeConnect
TXN-2024-017882,2024-11-22,MXN,1426.32,Xendit
TXN-2024-017883,2024-11-23,BRL,180.35,MercadoPago
TXN-2024-017884,2024-10-19,COP,214728.6,MercadoPago
TXN-2024-017885,2024-11-20,KES,10009.65,Xendit
TXN-2024-017886,2024-11-17,IDR,753870.18,MercadoPago
TXN-2024-017887,2024-12-27,MXN,2866.11,PayU
TXN-2024-017888,2024-12-23,BRL,951.29,PayU
TXN-2024-017889,2024-10-17,MXN,2207.99,StripeConnect
TXN-2024-017890,2024-11-09,COP,278823.91,Flutterwave
TXN-2024-017891,2024-12-14,IDR,2787872.22,Flutterwave
TXN-2024-017892,2024-12-19,KES,10751.53,Flutterwave
TXN-2024-017893,2024-10-06,COP,109133.59,MercadoPago
TXN-2024-017894,2024-12-06,MXN,1550.1,Flutterwave
TXN-2024-017895,2024-12-18,MXN,2084.3,PayU
TXN-2024-017896,2024-11-03,COP,797276.99,Xendit
TXN-2024-017897,2024-11-03,KES,13897.6,StripeConnect
TXN-2024-017898,2024-11-06,MXN,2728.85,StripeConnect
TXN-2024-017899,2024-12-28,BRL,533.07,StripeConnect
TXN-2024-017900,2024-11-19,MXN,4323.31,StripeConnect
TXN-2024-017901,2024-10-20,KES,10653.13,MercadoPago
TXN-2024-017902,2024-12-14,COP,970360.21,Flutterwave
TXN-2024-017903,2024-10-06,KES,5881.03,StripeConnect
TXN-2024-017904,2024-10-28,KES,14509.49,Flutterwave
TXN-2024-017905,2024-10-20,COP,1042263.8,StripeConnect
TXN-2024-017906,2024-11-27,IDR,1839044.62,MercadoPago
TXN-2024-017907,2024-11-29,MXN,2767.08,MercadoPago
TXN-2024-017908,2024-10-08,IDR,1248937.55,StripeConnect
TXN-2024-017909,2024-12-08,BRL,906.77,MercadoPago
TXN-2024-017910,2024-11-27,COP,481603.27,StripeConnect
TXN-2024-017911,2024-11-01,COP,186190.11,MercadoPago
TXN-2024-017912,2024-12-07,BRL,1048.79,Xendit
TXN-2024-017913,2024-12-09,MXN,1689.13,MercadoPago
TXN-2024-017914,2024-10-22,KES,13700.97,MercadoPago
TXN-2024-017915,2024-11-12,MXN,4833.59,Flutterwave
TXN-2024-017916,2024-10-29,COP,1088086.95,MercadoPago
TXN-2024-017917,2024-11-08,BRL,1166.65,Flutterwave
TXN-2024-017918,2024-11-27,BRL,1095.79,MercadoPago
TXN-2024-017919,2024-12-10,KES,7589.26,Xendit
TXN-2024-017920,2024-11-07,BRL,233.5,MercadoPago
TXN-2024-017921,2024-11-11,BRL,1419.44,StripeConnect
TXN-2024-017922,2024-10-08,IDR,1348634.26,Xendit
TXN-2024-017923,2024-11-08,KES,2259.14,Xendit
TXN-2024-017924,2024-10-10,BRL,1025.61,MercadoPago
TXN-2024-017925,2024-10-29,KES,4244.12,MercadoPago
TXN-2024-017926,2024-12-09,MXN,1874.83,PayU
TXN-2024-017927,2024-10-23,COP,911653.07,MercadoPago
TXN-2024-017928,2024-12-15,MXN,2472.16,MercadoPago
TXN-2024-017929,2024-11-26,IDR,1540960.97,MercadoPago
TXN-2024-017930,2024-10-16,IDR,1673649.62,MercadoPago
TXN-2024-017931,2024-12-19,KES,3738.82,StripeConnect
TXN-2024-017932,2024-11-10,MXN,272.25,Xendit
TXN-2024-017933,2024-12-18,BRL,216.26,MercadoPago
TXN-2024-017934,2024-11-22,IDR,1650936.46,StripeConnect
TXN-2024-017935,2024-10-26,MXN,2011.78,Flutterwave
TXN-2024-017936,2024-12-25,MXN,1836.26,StripeConnect
TXN-2024-017937,2024-12-18,BRL,1022.58,MercadoPago
TXN-2024-017938,2024-11-14,IDR,2597577.21,StripeConnect
TXN-2024-017939,2024-11-26,COP,1228737.11,Flutterwave
TXN-2024-017940,2024-12-26,COP,1141974.33,StripeConnect
TXN-2024-017941,2024-11-06,COP,259166.04,PayU
TXN-2024-017942,2024-12-28,MXN,3317.63,Xendit
TXN-2024-017943,2024-11-11,KES,3435.96,Xendit
TXN-2024-017944,2024-11-03,BRL,1466.33,Flutterwave
TXN-2024-017945,2024-10-23,MXN,1511.6,Xendit
TXN-2024-017946,2024-10-13,IDR,107210.53,Xendit
TXN-2024-017947,2024-10-17,COP,201823.44,Flutterwave
TXN-2024-017948,2024-11-26,KES,10779.48,MercadoPago
TXN-2024-017949,2024-10-23,COP,1186151.76,Flutterwave
TXN-2024-017950,2024-12-11,MXN,4195.41,StripeConnect
TXN-2024-017951,2024-11-07,MXN,4907.31,PayU
TXN-2024-017952,2024-12-24,BRL,233.52,Flutterwave
TXN-2024-017953,2024-12-07,KES,3078.59,Flutterwave
TXN-2024-017954,2024-10-19,COP,206794.09,Xendit
TXN-2024-017955,2024-12-05,MXN,419.17,StripeConnect
TXN-2024-017956,2024-11-08,MXN,3108.48,PayU
TXN-2024-017957,2024-11-17,COP,332578.57,Xendit
TXN-2024-017958,2024-12-10,IDR,1148211.47,PayU
TXN-2024-017959,2024-11-24,BRL,1340.34,Xendit
TXN-2024-017960,2024-12-30,BRL,1003.26,PayU
TXN-2024-017961,2024-11-04,COP,741055.99,StripeConnect
TXN-2024-017962,2024-12-21,COP,233309.48,Flutterwave
TXN-2024-017963,2024-12-17,IDR,314822.89,MercadoPago
TXN-2024-017964,2024-11-13,IDR,313957.16,MercadoPago
TXN-2024-017965,2024-12-18,MXN,4649.76,Xendit
TXN-2024-017966,2024-10-20,MXN,2946.54,PayU
TXN-2024-017967,2024-11-21,KES,4034.7,MercadoPago
TXN-2024-017968,2024-10-27,IDR,2170433.56,Xendit
TXN-2024-017969,2024-11-14,COP,645547.08,Flutterwave
TXN-2024-017970,2024-12-12,COP,143884.78,StripeConnect
TXN-2024-017971,2024-12-11,MXN,964.94,MercadoPago
TXN-2024-017972,2024-10-10,MXN,2864.51,Xendit
TXN-2024-017973,2024-10-06,IDR,423493.29,Xendit
TXN-2024-017974,2024-10-06,BRL,421.52,Xendit
TXN-2024-017975,2024-10-03,BRL,1343.22,Flutterwave
TXN-2024-017976,2024-12-18,MXN,604.14,Flutterwave
TXN-2024-017977,2024-10-05,BRL,535.87,PayU
TXN-2024-017978,2024-12-05,KES,5971.6,PayU
TXN-2024-017979,2024-11-12,BRL,1185.81,MercadoPago
TXN-2024-017980,2024-12-07,KES,10527.92,MercadoPago
TXN-2024-017981,2024-12-21,COP,1427790.75,Flutterwave
TXN-2024-017982,2024-10-27,BRL,386.92,StripeConnect
TXN-2024-017983,2024-11-06,MXN,2637.27,MercadoPago
TXN-2024-017984,2024-12-02,BRL,1492.81,PayU
TXN-2024-017985,2024-11-05,IDR,2359910.23,PayU
TXN-2024-017986,2024-10-13,BRL,373.13,MercadoPago
TXN-2024-017987,2024-10-29,KES,11116.61,StripeConnect
TXN-2024-017988,2024-10-01,COP,731664.82,PayU
TXN-2024-017989,2024-11-06,IDR,490637.19,MercadoPago
TXN-2024-017990,2024-10-02,KES,6885.7,MercadoPago
TXN-2024-017991,2024-10-21,KES,9826.7,PayU
TXN-2024-017992,2024-11-29,BRL,1341.41,MercadoPago
TXN-2024-017993,2024-10-02,BRL,1370.83,MercadoPago
TXN-2024-017994,2024-10-11,KES,3128.25,Flutterwave
TXN-2024-017995,2024-11-19,MXN,3727.74,Xendit
TXN-2024-017996,2024-11-11,COP,1376121.93,PayU
TXN-2024-017997,2024-12-02,KES,12238.68,Flutterwave
TXN-2024-017998,2024-12-11,COP,912909.53,MercadoPago
TXN-2024-017999,2024-12-16,BRL,455.35,StripeConnect
TXN-2024-018000,2024-11-26,MXN,1126.92,Xendit
TXN-2024-018001,2024-10-13,BRL,1164.96,Flutterwave
TXN-2024-018002,2024-12-12,BRL,1022.03,StripeConnect
TXN-2024-018003,2024-10-30,KES,8814.68,Flutterwave
TXN-2024-018004,2024-12-11,BRL,1440.54,PayU
TXN-2024-018005,2024-12-25,BRL,802.48,PayU
TXN-2024-018006,2024-10-06,IDR,1430630.39,MercadoPago
TXN-2024-018007,2024-10-08,BRL,128.82,Flutterwave
TXN-2024-018008,2024-11-19,COP,1116021.64,Flutterwave
TXN-2024-018009,2024-12-23,COP,967404.5,Xendit
TXN-2024-018010,2024-10-06,IDR,2771797.57,StripeConnect
TXN-2024-018011,2024-10-29,MXN,3291.1,StripeConnect
TXN-2024-018012,2024-10-16,BRL,1002.85,Xendit
TXN-2024-018013,2024-11-11,IDR,1232111.59,StripeConnect
TXN-2024-018014,2024-11-11,KES,2324.15,StripeConnect
TXN-2024-018015,2024-10-28,BRL,149.1,StripeConnect
TXN-2024-018016,2024-12-06,IDR,1635081.34,StripeConnect
TXN-2024-018017,2024-10-10,IDR,1488681.6,StripeConnect
TXN-2024-018018,2024-11-29,MXN,4582.29,PayU
TXN-2024-018019,2024-11-14,MXN,4745.61,Flutterwave
TXN-2024-018020,2024-11-05,KES,14581.21,MercadoPago
TXN-2024-018021,2024-10-11,IDR,632860.68,StripeConnect
TXN-2024-018022,2024-10-22,KES,12481.97,Xendit
TXN-2024-018023,2024-10-28,BRL,1208.65,Flutterwave
TXN-2024-018024,2024-11-19,IDR,2583962.13,PayU
TXN-2024-018025,2024-12-28,MXN,4958.03,MercadoPago
TXN-2024-018026,2024-11-15,KES,8611.66,StripeConnect
TXN-2024-018027,2024-12-16,COP,291593.75,MercadoPago
TXN-2024-018028,2024-12-21,KES,12987.15,PayU
TXN-2024-018029,2024-12-17,BRL,1306.67,Flutterwave
TXN-2024-018030,2024-12-09,IDR,2914390.51,StripeConnect
TXN-2024-018031,2024-11-03,KES,12213.19,Xendit
TXN-2024-018032,2024-11-29,IDR,1905737.97,Xendit
TXN-2024-018033,2024-12-19,BRL,281.63,StripeConnect
TXN-2024-018034,2024-10-25,MXN,4650.36,PayU
TXN-2024-018035,2024-10-22,COP,907862.36,PayU
TXN-2024-018036,2024-11-22,MXN,2113.27,Xendit
TXN-2024-018037,2024-11-10,MXN,4732.0,MercadoPago
TXN-2024-018038,2024-11-21,KES,13998.19,MercadoPago
TXN-2024-018039,2024-10-31,BRL,480.77,PayU
TXN-2024-018040,2024-12-13,KES,13586.31,MercadoPago
TXN-2024-018041,2024-10-14,MXN,2927.27,MercadoPago
TXN-2024-018042,2024-12-08,KES,5495.7,Xendit
TXN-2024-018043,2024-10-02,IDR,1518745.85,Xendit
TXN-2024-018044,2024-10-19,MXN,2300.55,MercadoPago
TXN-2024-018045,2024-12-18,MXN,2230.56,Xendit
TXN-2024-018046,2024-11-07,BRL,695.68,PayU
TXN-2024-018047,2024-12-09,BRL,1432.66,PayU
TXN-2024-018048,2024-11-03,BRL,819.23,StripeConnect
TXN-2024-018049,2024-10-16,IDR,760778.47,StripeConnect
TXN-2024-018050,2024-11-25,COP,289038.84,Flutterwave
TXN-2024-018051,2024-10-24,COP,1157388.57,MercadoPago
TXN-2024-018052,2024-12-15,IDR,795190.92,MercadoPago
TXN-2024-018053,2024-12-04,IDR,1523435.93,MercadoPago
TXN-2024-018054,2024-11-01,IDR,2141714.79,Flutterwave
TXN-2024-018055,2024-11-26,KES,5345.78,PayU
TXN-2024-018056,2024-10-27,MXN,726.56,Flutterwave
TXN-2024-018057,2024-11-16,KES,1234.85,StripeConnect
TXN-2024-018058,2024-12-13,IDR,2289654.49,Xendit
TXN-2024-018059,2024-10-19,KES,6883.8,MercadoPago
TXN-2024-018060,2024-10-31,COP,1392890.44,Xendit
TXN-2024-018061,2024-12-26,MXN,687.99,StripeConnect
TXN-2024-018062,2024-12-04,MXN,1831.94,Flutterwave
TXN-2024-018063,2024-12-28,IDR,186993.45,Flutterwave
TXN-2024-018064,2024-11-30,BRL,732.27,MercadoPago
TXN-2024-018065,2024-11-08,KES,3790.26,Flutterwave
TXN-2024-018066,2024-10-10,MXN,892.04,Flutterwave
TXN-2024-018067,2024-11-03,BRL,1323.23,MercadoPago
TXN-2024-018068,2024-12-22,KES,4633.64,StripeConnect
TXN-2024-018069,2024-11-23,BRL,772.64,Xendit
TXN-2024-018070,2024-10-17,KES,2848.02,Flutterwave
TXN-2024-018071,2024-12-13,IDR,487775.51,Flutterwave
TXN-2024-018072,2024-12-07,BRL,740.8,StripeConnect
TXN-2024-018073,2024-11-29,IDR,1330151.12,MercadoPago
TXN-2024-018074,2024-12-09,KES,14057.91,StripeConnect
TXN-2024-018075,2024-11-09,BRL,279.43,StripeConnect
TXN-2024-018076,2024-11-23,BRL,247.86,Xendit
TXN-2024-018077,2024-12-23,COP,247181.45,StripeConnect
TXN-2024-018078,2024-11-30,IDR,1074029.08,MercadoPago
TXN-2024-018079,2024-12-22,IDR,743827.99,PayU
TXN-2024-018080,2024-12-23,MXN,4529.11,Flutterwave
TXN-2024-018081,2024-12-24,COP,1284608.55,Xendit
TXN-2024-018082,2024-10-03,MXN,3455.07,Xendit
TXN-2024-018083,2024-10-11,MXN,4257.34,StripeConnect
TXN-2024-018084,2024-11-02,COP,1334953.38,MercadoPago
TXN-2024-018085,2024-10-26,BRL,1228.86,Flutterwave
TXN-2024-018086,2024-12-10,BRL,406.98,MercadoPago
TXN-2024-018087,2024-12-11,IDR,283249.14,MercadoPago
TXN-2024-018088,2024-11-08,IDR,1238431.58,PayU
TXN-2024-018089,2024-12-23,COP,295889.6,MercadoPago
TXN-2024-018090,2024-10-21,BRL,1380.34,Flutterwave
TXN-2024-018091,2024-11-11,BRL,1156.47,Flutterwave
TXN-2024-018092,2024-10-10,KES,10983.05,PayU
TXN-2024-018093,2024-12-09,IDR,2138685.57,Flutterwave
TXN-2024-018094,2024-12-06,BRL,1354.37,PayU
TXN-2024-018095,2024-11-03,IDR,889884.29,PayU
